"project","num_forks","num_files","project_age","num_stars","ratio_old_volunteers","fork_entropy","num_integrated_commits","num_forks_rq2","num_files_rq2","ratio_old_volunteers_rq2","ratio_prs_with_tests","ratio_prs_with_hot_files","fork_entropy_rq2","num_closed_prs","ratio_merged_prs","num_bug_report_issues"
"CocoaPods/Specs",192,1178,628,1461,0.215555555555556,0.164555934406911,328,178,1182,0.2890625,0.03515625,0.11328125,0.136625102328484,256,0.87890625,0
"CocoaPods/Specs",256,1571,658,1468,0.159059474412171,0.138380769807817,570,231,1255,0.259259259259259,0.0158730158730159,0.0793650793650794,0.124555530200886,378,0.941798941798942,0
"CocoaPods/Specs",266,1611,689,1478,0.173677069199457,0.151127053246838,498,239,1381,0.21832884097035,0.0269541778975741,0.0700808625336927,0.119672012561821,371,0.902964959568733,0
"CocoaPods/Specs",267,1289,720,1483,0.223646723646724,0.159161049355002,421,219,1075,0.271028037383178,0.0155763239875389,0.0903426791277259,0.12082733573525,321,0.925233644859813,0
"CocoaPods/Specs",348,1603,750,1488,0.139784946236559,0.133846111086938,682,327,1496,0.172291296625222,0.0390763765541741,0.0657193605683837,0.110412687556679,563,0.91651865008881,0
"CocoaPods/Specs",322,1608,781,1491,0.129668049792531,0.120089867207562,559,295,1475,0.146443514644351,0.0376569037656904,0.0523012552301255,0.107838784993668,478,0.928870292887029,0
"CocoaPods/Specs",344,1731,811,1496,0.150070126227209,0.115968889040144,608,322,1908,0.0988372093023256,0.0213178294573643,0.0697674418604651,0.0916070631289825,516,0.897286821705426,0
"CocoaPods/Specs",450,1942,842,1513,0.115429234338747,0.112399671672138,775,419,1338,0.0823863636363636,0.0411931818181818,0.0539772727272727,0.152412349162411,704,0.916193181818182,0
"CocoaPods/Specs",460,2000,873,1517,0.109529025191676,0.0946399774078215,751,426,4019,0.121875,0.0546875,0.0921875,0.149237897631813,636,0.416666666666667,0
"CocoaPods/Specs",515,2321,901,1518,0.0627763041556145,0.0679627314933101,863,481,3543,0.0813648293963255,0.0328083989501312,0.0603674540682415,0.0844680569959247,762,0.0879265091863517,0
"CocoaPods/Specs",434,2042,932,1519,0.0540540540540541,0.0703066675135249,682,396,2172,0.0772058823529412,0.03125,0.0606617647058824,0.074903233251935,537,0.320297951582868,0
"CocoaPods/Specs",195,1200,962,1572,0.0593047034764826,0.124455892523518,309,191,1953,0.0781893004115226,0.0123456790123457,0.065843621399177,0.114362463435924,235,0.31063829787234,0
"CocoaPods/Specs",57,176,993,1612,0.0983606557377049,0.354535291034229,5,42,51,0.186046511627907,0.0232558139534884,0.0697674418604651,0.664852751959836,43,0,0
"CocoaPods/Specs",47,416,1023,1645,0.0241935483870968,0.228357205947254,5,33,39,0.0810810810810811,0,0.108108108108108,0.700147628620173,37,0,0
"CocoaPods/Specs",37,194,1054,1687,0.0640394088669951,0.441841848224013,50,24,28,0.0833333333333333,0,0.166666666666667,0.753904884871322,24,0,0
"CocoaPods/Specs",58,1264,1085,1741,0.0740740740740741,0.424712486416536,36,34,40,0.0294117647058824,0,0.0294117647058824,0.595010549335165,34,0.264705882352941,0
"CocoaPods/Specs",41,151,1115,1776,0.0120481927710843,0.491501176289304,34,20,29,0,0,0,0.833819279089055,22,0.0454545454545455,0
"CocoaPods/Specs",36,502,1146,1806,0.0607734806629834,0.385661611674846,19,21,72,0.111111111111111,0,0,0.556009120683879,25,0,0
"CocoaPods/Specs",32,602,1176,1857,0.0434782608695652,0.388892850289199,234,17,17,0,0.0588235294117647,0,0.822742768070631,17,0.0588235294117647,0
"CocoaPods/Specs",29,188,1207,1904,0.068421052631579,0.529324084653369,90,19,26,0,0,0.1,0.829750939902874,20,0,0
"CocoaPods/Specs",25,71,1238,1966,0,0.57909880586888,6,18,21,0,0,0,0.810138395109865,18,0,0
"CocoaPods/Specs",33,105,1266,2025,0.0427350427350427,0.516588775919835,34,21,1655,0.0454545454545455,0.0909090909090909,0.136363636363636,0.220934909895905,17,0.0588235294117647,0
"CocoaPods/Specs",27,728,1297,2084,0,0.134055473176327,1,17,20,0,0.0526315789473684,0,0.78608878509073,16,0,0
"CocoaPods/Specs",43,314,1327,2148,0.0131578947368421,0.313144958701018,24,28,569,0.032258064516129,0.032258064516129,0.032258064516129,0.154475674312993,31,0.032258064516129,0
"CocoaPods/Specs",47,158,1358,2199,0.0238095238095238,0.520556257158195,6,32,251,0.0227272727272727,0.0454545454545455,0.0227272727272727,0.350966839161584,44,0,0
"CocoaPods/Specs",38,941,1388,2267,0.0282485875706215,0.265726848086554,201,22,329,0.0357142857142857,0.0357142857142857,0,0.345953566041212,28,0.178571428571429,0
"CocoaPods/Specs",44,1044,1419,2331,0.014218009478673,0.230746573550162,919,26,48,0,0.0232558139534884,0.116279069767442,0.736304453265662,43,0.0697674418604651,0
"CocoaPods/Specs",39,177,1450,2397,0,0.472728387047383,30,15,422,0,0,0.0588235294117647,0.427124737798838,17,0.117647058823529,0
"CocoaPods/Specs",43,137,1480,2462,0.0206896551724138,0.544260810081558,73,26,96,0.0689655172413793,0.0344827586206897,0.0344827586206897,0.543490798237926,29,0,0
"CocoaPods/Specs",35,732,1511,2532,0.0244565217391304,0.308823819057998,181,19,195,0.0454545454545455,0.0909090909090909,0,0.41486429012909,22,0,0
"CocoaPods/Specs",35,382,1541,2620,0.0217391304347826,0.327725894936203,5,22,145,0.0344827586206897,0.103448275862069,0,0.590616121213919,29,0,0
"CocoaPods/Specs",35,61,1572,2678,0,0.72949783704527,7,27,36,0,0,0,0.808880715124582,29,0,0
"CocoaPods/Specs",24,78,1603,2749,0.0535714285714286,0.795352376127793,3,16,42,0,0,0,0.836980029345492,17,0,0
"CocoaPods/Specs",35,279,1632,2799,0.0140845070422535,0.325937729366132,2,25,33,0,0.032258064516129,0,0.815324974894041,31,0,0
"CocoaPods/Specs",27,70,1663,2908,0,0.767529135340982,6,14,257,0,0.176470588235294,0,0.399473408903724,17,0,0
"CocoaPods/Specs",29,57,1693,2997,0,0.82974380548008,14,16,21,0,0.125,0,0.929451357664023,16,0,0
"CocoaPods/Specs",34,345,1724,3095,0,0.309772353414099,3,24,330,0,0.119047619047619,0.0714285714285714,0.422033224234869,42,0,0
"CocoaPods/Specs",32,1081,1754,3185,0.0174471992653811,0.257161876957317,7,17,19,0,0,0,0.91279378130378,22,0,0
"CocoaPods/Specs",25,482,1785,3264,0,0.427405210914395,3,10,29,0,0.0769230769230769,0.0769230769230769,0.86717202108973,13,0,0
"CocoaPods/Specs",25,241,1816,3342,0.0133333333333333,0.505135977177076,3,17,492,0,0.0869565217391304,0.0869565217391304,0.498951134435747,23,0,0
"CocoaPods/Specs",122,1073,1846,3410,0.010194624652456,0.244989347088911,1022,8,12,0,0.0714285714285714,0,0.844613449699924,13,0,0
"CocoaPods/Specs",32,392,1877,3528,0,0.447443783113366,20,12,87,0,0.176470588235294,0,0.629563650942489,17,0,0
"CocoaPods/Specs",139,2267,1907,3660,0.00534997770842621,0.314954145416684,1629,4,305,0,0.428571428571429,0.428571428571429,0.659716725956796,7,0,0
"CocoaPods/Specs",20,1428,1938,3777,0,0.293584804893664,33,7,596,0,0.25,0.125,0.530639921000827,8,0,0
"CocoaPods/Specs",84,2643,1969,3852,0.00481695568400771,0.385478867111059,1799,11,13,0,0.357142857142857,0,0.902791956040801,14,0,0
"CocoaPods/Specs",46,1013,1997,3916,0,0.220806890892431,87,5,5,0,0,0,0.798904647406731,5,0,0
"CocoaPods/Specs",12,314,2028,4009,0.0434782608695652,0.54015952897917,3,3,3,0,0,0,0.66666654504987,3,0,0
"CocoaPods/Specs",12,317,2058,4067,0,0.430779480953546,0,3,3,0,0,0,0.666662994029428,3,0,0
"CocoaPods/Specs",9,309,2089,4111,0,0.454002740719493,1,5,5,0,0.2,0,0.774833649441302,5,0,0
"CocoaPods/Specs",12,351,2119,4152,0,0.53545069103405,1,3,4,0,0.333333333333333,0.333333333333333,0.666608609209489,3,0,0
"CocoaPods/Specs",10,314,2150,4197,0,0.579556067183874,2,2,2,0,0,0,0.49999958423564,2,0,0
"CocoaPods/Specs",11,32,2242,4306,0,0.879723804190147,1,4,7,0,0,0,0.749999999968133,7,0,0
"CocoaPods/Specs",9,48,2272,4346,0,0.827360690871653,25,2,2,0,0,0,0.5,2,0,0
"CocoaPods/Specs",9,25,2303,4387,0,0.805428114857154,0,5,9,0,0.166666666666667,0.166666666666667,0.765262348820918,6,0,0
"CocoaPods/Specs",8,19,2362,4466,0,0.785465448033633,2,4,4,0,0,0.2,0.72199766160669,5,0,0
"CocoaPods/Specs",10,19,2484,4713,0,0.863409123341263,5,2,2,0,0,0,0.499998136673414,2,0,0
"CocoaPods/Specs",36,1328,2607,4952,0,0.311704017906632,278,3,3,0,0,0,0.573070476902538,3,0,0
"CocoaPods/Specs",46,1112,2699,5094,0.00276701715550636,0.425154104634525,458,2,285,0,0.5,0,0.5,2,0,0
"CocoaPods/Specs",34,699,2727,5135,0.00109499041883384,0.33411700916685,52,3,6,0,0,0,0.665399211333776,3,0.333333333333333,0
"spring-projects/spring-boot",11,81,316,0,0,0.830672767242662,1,8,216,0,0.5,0.666666666666667,0.690189413469664,12,0,0
"spring-projects/spring-boot",6,129,346,0,0,0.786755356947951,5,3,77,0,0.333333333333333,0.666666666666667,0.666666343671893,6,0.166666666666667,3
"spring-projects/spring-boot",7,61,377,0,0,0.749653325677225,3,2,10,0,0.333333333333333,1,0.5,3,0.333333333333333,5
"spring-projects/spring-boot",8,28,407,1,0,0.742252434092287,4,8,27,0,0.272727272727273,0.363636363636364,0.746333887644499,11,0.272727272727273,10
"spring-projects/spring-boot",12,35,438,1,0,0.691457681931955,7,7,31,0,0.222222222222222,0.444444444444444,0.710300131929627,9,0.111111111111111,11
"spring-projects/spring-boot",10,60,469,1,0,0.846991504985701,2,9,103,0,0.7,0.6,0.777776977992647,10,0,11
"spring-projects/spring-boot",19,140,497,1,0,0.668935925478724,2,15,78,0,0.428571428571429,0.380952380952381,0.757670824788466,20,0.05,28
"spring-projects/spring-boot",18,92,528,1,0,0.704641748954546,7,16,271,0,0.5,0.818181818181818,0.520305774960621,21,0.0476190476190476,12
"spring-projects/spring-boot",13,45,558,47,0,0.837107165096683,8,14,83,0,0.388888888888889,0.833333333333333,0.610055608803473,18,0.0555555555555556,43
"spring-projects/spring-boot",13,163,589,105,0,0.461590706811731,2,13,322,0,0.428571428571429,0.571428571428571,0.383566870954784,14,0.0714285714285714,30
"spring-projects/spring-boot",9,184,619,182,0,0.695716110258985,2,8,727,0,0.666666666666667,0.777777777777778,0.384635345744574,9,0,23
"spring-projects/spring-boot",11,109,650,266,0,0.845312285178458,10,8,52,0,0.545454545454545,1,0.837224432260105,11,0,29
"spring-projects/spring-boot",13,70,681,356,0,0.664498524930031,1,12,110,0,0.4,0.933333333333333,0.576354171913141,14,0,19
"spring-projects/spring-boot",14,64,711,438,0,0.684513767114365,1,12,65,0,0.214285714285714,0.642857142857143,0.619685519914119,14,0,28
"spring-projects/spring-boot",13,64,742,524,0,0.701197680031903,2,9,30,0,0.5,0.6,0.616792182695554,10,0,41
"spring-projects/spring-boot",21,281,772,617,0,0.509074274646534,5,14,377,0,0.294117647058824,0.647058823529412,0.275617030728151,17,0,48
"spring-projects/spring-boot",14,341,803,763,0,0.660096449011461,1,8,28,0,0.5,0.5,0.809283343709577,10,0,37
"spring-projects/spring-boot",11,496,834,900,0,0.38176484097261,0,7,229,0,0.235294117647059,0.705882352941177,0.582742665284852,16,0,15
"spring-projects/spring-boot",18,243,862,1021,0,0.646246496221135,11,11,674,0,0.5,0.7,0.509948055155174,20,0,15
"spring-projects/spring-boot",15,100,893,1149,0,0.603187496271666,0,14,62,0,0.307692307692308,0.615384615384615,0.78302296707532,25,0,21
"spring-projects/spring-boot",21,89,923,1327,0,0.617559952788505,2,16,45,0,0.375,0.75,0.647969103003442,23,0,14
"spring-projects/spring-boot",16,116,954,1480,0,0.639434026814747,1,11,101,0,0.619047619047619,0.761904761904762,0.693622318776267,19,0,29
"spring-projects/spring-boot",23,98,984,1678,0,0.536990772716444,6,17,378,0,0.380952380952381,0.619047619047619,0.316768664665625,19,0,31
"spring-projects/spring-boot",24,341,1015,1840,0,0.302851472516746,4,14,24,0,0.25,0.875,0.668012177410959,16,0,25
"spring-projects/spring-boot",28,636,1046,2050,0,0.506163733847803,7,22,583,0,0.625,0.833333333333333,0.554129683513184,24,0,30
"spring-projects/spring-boot",21,1001,1076,2298,0,0.516590326297528,1,15,679,0,0.423076923076923,0.884615384615385,0.551910295065034,26,0,36
"spring-projects/spring-boot",27,373,1107,2556,0,0.379260108499291,3,19,362,0,0.236842105263158,0.921052631578947,0.444774498708981,38,0,28
"spring-projects/spring-boot",16,391,1137,2841,0,0.46867757065035,4,13,44,0,0.4,0.933333333333333,0.620622055072005,15,0,28
"spring-projects/spring-boot",20,117,1168,3153,0,0.516807590442272,2,15,32,0,0.3125,0.75,0.612961542457491,16,0,25
"spring-projects/spring-boot",15,362,1199,3465,0,0.570916413428158,3,9,551,0,0.4,0.7,0.506986589093036,10,0,17
"spring-projects/spring-boot",29,141,1228,3754,0,0.597734101401263,5,18,888,0,0.608695652173913,0.826086956521739,0.573276368467136,23,0,35
"spring-projects/spring-boot",31,702,1259,4180,0,0.394304770417132,3,23,270,0,0.375,0.84375,0.478763665625237,32,0,27
"spring-projects/spring-boot",17,91,1289,4614,0,0.684783263455662,5,13,302,0,0.533333333333333,0.933333333333333,0.464071223089065,15,0,34
"spring-projects/spring-boot",14,253,1320,4992,0,0.563725481005156,3,7,23,0,0.428571428571429,1,0.728117108476893,6,0,21
"spring-projects/spring-boot",10,90,1350,5428,0,0.686216760476872,2,5,17,0,0.6,0.8,0.765547915290013,5,0,26
"spring-projects/spring-boot",21,143,1381,5811,0,0.456371615053846,5,14,61,0,0.5625,0.6875,0.696648145425382,16,0,52
"spring-projects/spring-boot",20,618,1412,6374,0,0.393803423711128,2,10,295,0,0.333333333333333,0.666666666666667,0.277689178201983,12,0,32
"spring-projects/spring-boot",25,288,1442,6871,0,0.433205101834191,3,14,58,0,0.4,0.933333333333333,0.523521646191726,15,0,22
"spring-projects/spring-boot",29,375,1473,7457,0,0.501174982839354,6,23,360,0,0.516129032258065,0.612903225806452,0.380485233040972,31,0,32
"spring-projects/spring-boot",28,836,1503,8071,0,0.379909232503464,12,18,354,0,0.478260869565217,0.608695652173913,0.399877261221758,21,0,27
"spring-projects/spring-boot",24,609,1534,8585,0,0.469843596601982,6,17,311,0,0.409090909090909,0.636363636363636,0.446961061879667,20,0,37
"spring-projects/spring-boot",39,820,1565,9170,0,0.553042237255534,10,16,181,0,0.473684210526316,0.947368421052632,0.576442944849295,18,0,42
"spring-projects/spring-boot",40,971,1593,9788,0,0.511546662992841,14,17,1007,0,0.590909090909091,0.681818181818182,0.443658494228111,21,0,31
"spring-projects/spring-boot",30,932,1624,10604,0,0.553699462741849,4,13,78,0,0.692307692307692,0.846153846153846,0.785053796619007,13,0,30
"spring-projects/spring-boot",34,1108,1654,11420,0,0.449604131892034,7,18,896,0,0.590909090909091,0.818181818181818,0.469123672975944,20,0,33
"spring-projects/spring-boot",23,641,1685,12391,0,0.388937282037798,9,19,109,0,0.523809523809524,0.761904761904762,0.643658413195572,21,0.0476190476190476,35
"spring-projects/spring-boot",35,791,1715,13167,0,0.327071357275918,7,22,343,0,0.518518518518518,0.851851851851852,0.370819522593389,27,0.037037037037037,20
"spring-projects/spring-boot",32,476,1746,14054,0,0.439803336427434,5,16,142,0,0.380952380952381,0.857142857142857,0.506528600036121,21,0,25
"spring-projects/spring-boot",29,597,1777,15029,0,0.495656475867685,7,17,36,0,0.411764705882353,0.647058823529412,0.61004663883485,17,0.0588235294117647,22
"spring-projects/spring-boot",39,531,1807,15917,0,0.549549688521815,19,25,1994,0,0.512820512820513,0.128205128205128,0.378166250339133,39,0.0256410256410256,31
"spring-projects/spring-boot",30,808,1838,16824,0,0.594487959860875,14,19,677,0,0.5625,0.59375,0.719798402201344,32,0.03125,36
"spring-projects/spring-boot",23,881,1868,17860,0,0.608139459350179,2,11,37,0,0.538461538461538,0.769230769230769,0.625986693733651,12,0,19
"spring-projects/spring-boot",39,1276,1899,18837,0,0.40626155101873,11,22,444,0,0.645161290322581,0.645161290322581,0.632135809980378,30,0,42
"spring-projects/spring-boot",35,612,1930,19932,0,0.415464178555506,15,19,157,0,0.53125,0.6875,0.549357125104488,32,0,44
"spring-projects/spring-boot",35,766,1958,20919,0,0.516202140257594,6,23,322,0,0.482758620689655,0.896551724137931,0.523996197321106,28,0,51
"spring-projects/spring-boot",48,661,1989,22738,0,0.399209792682043,6,22,83,0,0.307692307692308,0.692307692307692,0.517843650471036,26,0,37
"spring-projects/spring-boot",37,917,2019,23989,0,0.428181548144578,2,17,673,0,0.526315789473684,0.684210526315789,0.388762775051851,19,0,38
"spring-projects/spring-boot",38,472,2050,25281,0,0.444861507249779,6,18,39,0,0.4,0.6,0.699532287657383,20,0,34
"spring-projects/spring-boot",37,194,2080,26387,0,0.533462897111063,5,12,50,0,0.526315789473684,0.842105263157895,0.718468966292414,18,0,33
"spring-projects/spring-boot",49,705,2111,27609,0,0.308356661850152,13,24,310,0,0.41025641025641,0.743589743589744,0.307831648563713,39,0,29
"spring-projects/spring-boot",47,730,2142,28868,0,0.455001374712285,7,25,249,0,0.67741935483871,0.580645161290323,0.46973791933451,31,0,31
"spring-projects/spring-boot",43,1178,2172,30032,0,0.430762023290889,4,24,137,0,0.52,0.4,0.553879178597861,25,0,42
"spring-projects/spring-boot",44,896,2203,31135,0,0.491741194461923,7,20,393,0,0.5,0.727272727272727,0.390592398318805,22,0,31
"spring-projects/spring-boot",42,1104,2233,32328,0,0.428434771982913,4,17,538,0,0.653846153846154,0.653846153846154,0.430483505291658,26,0,22
"spring-projects/spring-boot",47,745,2264,33543,0,0.453455684045411,2,16,544,0,0.65,0.8,0.40207887046022,20,0,27
"spring-projects/spring-boot",66,299,2295,34804,0,0.510799711429463,24,25,548,0,0.64,0.92,0.43614463618381,24,0,28
"spring-projects/spring-boot",52,1605,2323,35826,0,0.33524008880395,5,24,1480,0,0.622222222222222,0.8,0.387231139209591,34,0,29
"spring-projects/spring-boot",55,1221,2354,36948,0,0.366450013689678,5,21,473,0,0.416666666666667,0.541666666666667,0.390506956812822,17,0,33
"symfony/symfony",14,779,269,1964,0,0.711911974762607,174,5,608,0,0.8,0.2,0.728765313388888,5,0,0
"symfony/symfony",4,462,330,2212,0,0.637917672206731,164,2,116,0,0.5,1,0.499995986736476,2,0,0
"symfony/symfony",17,1058,361,2314,0,0.560998258630406,486,10,57,0,0.2,1,0.367637040468149,10,0,0
"symfony/symfony",35,858,392,2457,0,0.628616120223069,514,21,414,0,0.477272727272727,0.613636363636364,0.627569362160729,44,0.5,0
"symfony/symfony",65,1102,420,2605,0.285909712722298,0.456955432980746,649,69,1564,0.273148148148148,0.407407407407407,0.675925925925926,0.368068533028236,216,0.717592592592593,0
"symfony/symfony",44,1032,451,2831,0.801242236024845,0.47831010809996,271,52,1743,0.757763975155279,0.372670807453416,0.857142857142857,0.326109697460027,159,0.729559748427673,0
"symfony/symfony",60,984,481,2987,0.596421471172962,0.513449367121704,380,66,1133,0.517241379310345,0.38423645320197,0.945812807881773,0.327407577884982,203,0.694581280788177,27
"symfony/symfony",50,855,512,3138,0.74703557312253,0.393300154054066,194,46,638,0.760683760683761,0.333333333333333,0.923076923076923,0.33576223254289,117,0.675213675213675,27
"symfony/symfony",38,382,542,3274,0.600840336134454,0.548960041840443,200,73,332,0.615853658536585,0.225609756097561,0.841463414634146,0.385286194033324,160,0.83125,42
"symfony/symfony",34,513,573,3398,0.515463917525773,0.356940441094861,59,31,137,0.580645161290323,0.258064516129032,0.951612903225806,0.459702960758554,62,0.564516129032258,25
"symfony/symfony",42,277,604,3494,0.5390625,0.375063342664605,88,44,349,0.5,0.255555555555556,0.922222222222222,0.352682025075167,88,0.568181818181818,27
"symfony/symfony",40,415,634,3597,0.618705035971223,0.359915703865718,104,39,272,0.715909090909091,0.534090909090909,0.806818181818182,0.488591026244615,87,0.701149425287356,21
"symfony/symfony",30,228,665,3698,0.652482269503546,0.519941946672419,112,36,310,0.686046511627907,0.395348837209302,0.86046511627907,0.417202546331933,84,0.642857142857143,20
"symfony/symfony",51,600,695,3789,0.76875,0.324806774920559,113,48,796,0.727272727272727,0.518181818181818,0.763636363636364,0.416806668500138,109,0.614678899082569,30
